,close
2022-12-27 03:24:00+00:00,16857.3
2022-12-27 03:25:00+00:00,16858.4
2022-12-27 03:26:00+00:00,16858.4
2022-12-27 03:27:00+00:00,16859.8
2022-12-27 03:28:00+00:00,16859.7
2022-12-27 03:29:00+00:00,16859.7
2022-12-27 03:30:00+00:00,16859.7
2022-12-27 03:31:00+00:00,16859.8
2022-12-27 03:32:00+00:00,16861.6
2022-12-27 03:33:00+00:00,16862.0
2022-12-27 03:34:00+00:00,16863.7
2022-12-27 03:35:00+00:00,16861.9
2022-12-27 03:36:00+00:00,16861.9
2022-12-27 03:37:00+00:00,16858.2
2022-12-27 03:38:00+00:00,16855.9
2022-12-27 03:39:00+00:00,16855.8
2022-12-27 03:40:00+00:00,16855.9
2022-12-27 03:41:00+00:00,16855.8
2022-12-27 03:42:00+00:00,16855.9
2022-12-27 03:43:00+00:00,16855.9
2022-12-27 03:44:00+00:00,16855.9
2022-12-27 03:45:00+00:00,16855.9
2022-12-27 03:46:00+00:00,16862.2
2022-12-27 03:47:00+00:00,16865.9
2022-12-27 03:48:00+00:00,16866.8
2022-12-27 03:49:00+00:00,16867.0
2022-12-27 03:50:00+00:00,16867.0
2022-12-27 03:51:00+00:00,16867.7
2022-12-27 03:52:00+00:00,16867.7
2022-12-27 03:53:00+00:00,16867.7
2022-12-27 03:54:00+00:00,16864.6
2022-12-27 03:55:00+00:00,16864.7
2022-12-27 03:56:00+00:00,16864.6
2022-12-27 03:57:00+00:00,16862.8
2022-12-27 03:58:00+00:00,16862.8
2022-12-27 03:59:00+00:00,16865.8
2022-12-27 04:00:00+00:00,16865.8
2022-12-27 04:01:00+00:00,16865.8
2022-12-27 04:02:00+00:00,16865.8
2022-12-27 04:03:00+00:00,16865.8
2022-12-27 04:04:00+00:00,16865.8
2022-12-27 04:05:00+00:00,16865.8
2022-12-27 04:06:00+00:00,16865.7
2022-12-27 04:07:00+00:00,16865.7
2022-12-27 04:08:00+00:00,16865.8
2022-12-27 04:09:00+00:00,16865.8
2022-12-27 04:10:00+00:00,16868.8
2022-12-27 04:11:00+00:00,16868.8
2022-12-27 04:12:00+00:00,16868.7
2022-12-27 04:13:00+00:00,16868.7
2022-12-27 04:14:00+00:00,16868.7
2022-12-27 04:15:00+00:00,16868.8
2022-12-27 04:16:00+00:00,16868.7
2022-12-27 04:17:00+00:00,16865.2
2022-12-27 04:18:00+00:00,16864.2
2022-12-27 04:19:00+00:00,16863.9
2022-12-27 04:20:00+00:00,16863.9
2022-12-27 04:21:00+00:00,16864.0
2022-12-27 04:22:00+00:00,16864.0
2022-12-27 04:23:00+00:00,16863.9
2022-12-27 04:24:00+00:00,16863.9
2022-12-27 04:25:00+00:00,16863.9
2022-12-27 04:26:00+00:00,16863.9
2022-12-27 04:27:00+00:00,16863.9
2022-12-27 04:28:00+00:00,16864.0
2022-12-27 04:29:00+00:00,16864.0
2022-12-27 04:30:00+00:00,16864.0
2022-12-27 04:31:00+00:00,16864.0
2022-12-27 04:32:00+00:00,16864.0
2022-12-27 04:33:00+00:00,16864.0
2022-12-27 04:34:00+00:00,16864.0
2022-12-27 04:35:00+00:00,16864.0
2022-12-27 04:36:00+00:00,16863.9
2022-12-27 04:37:00+00:00,16863.9
2022-12-27 04:38:00+00:00,16863.9
2022-12-27 04:39:00+00:00,16863.9
2022-12-27 04:40:00+00:00,16865.8
2022-12-27 04:41:00+00:00,16865.8
2022-12-27 04:42:00+00:00,16865.8
2022-12-27 04:43:00+00:00,16865.8
2022-12-27 04:44:00+00:00,16865.2
2022-12-27 04:45:00+00:00,16864.6
2022-12-27 04:46:00+00:00,16867.3
2022-12-27 04:47:00+00:00,16867.3
2022-12-27 04:48:00+00:00,16869.8
2022-12-27 04:49:00+00:00,16873.6
2022-12-27 04:50:00+00:00,16875.3
2022-12-27 04:51:00+00:00,16875.8
2022-12-27 04:52:00+00:00,16875.8
2022-12-27 04:53:00+00:00,16875.8
2022-12-27 04:54:00+00:00,16876.6
2022-12-27 04:55:00+00:00,16881.2
2022-12-27 04:56:00+00:00,16884.9
2022-12-27 04:57:00+00:00,16886.6
2022-12-27 04:58:00+00:00,16887.3
2022-12-27 04:59:00+00:00,16887.2
2022-12-27 05:00:00+00:00,16889.8
2022-12-27 05:01:00+00:00,16887.1
2022-12-27 05:02:00+00:00,16886.0
2022-12-27 05:03:00+00:00,16886.0
2022-12-27 05:04:00+00:00,16886.1
2022-12-27 05:05:00+00:00,16886.0
2022-12-27 05:06:00+00:00,16886.0
2022-12-27 05:07:00+00:00,16886.0
2022-12-27 05:08:00+00:00,16882.5
2022-12-27 05:09:00+00:00,16885.4
2022-12-27 05:10:00+00:00,16885.4
2022-12-27 05:11:00+00:00,16885.4
2022-12-27 05:12:00+00:00,16885.5
2022-12-27 05:13:00+00:00,16885.5
2022-12-27 05:14:00+00:00,16884.6
2022-12-27 05:15:00+00:00,16881.1
2022-12-27 05:16:00+00:00,16881.1
2022-12-27 05:17:00+00:00,16881.1
2022-12-27 05:18:00+00:00,16881.1
2022-12-27 05:19:00+00:00,16881.1
2022-12-27 05:20:00+00:00,16881.1
2022-12-27 05:21:00+00:00,16881.1
2022-12-27 05:22:00+00:00,16881.1
2022-12-27 05:23:00+00:00,16881.1
2022-12-27 05:24:00+00:00,16881.2
2022-12-27 05:25:00+00:00,16877.0
2022-12-27 05:26:00+00:00,16877.1
2022-12-27 05:27:00+00:00,16877.0
2022-12-27 05:28:00+00:00,16877.0
2022-12-27 05:29:00+00:00,16875.0
2022-12-27 05:30:00+00:00,16875.1
2022-12-27 05:31:00+00:00,16875.0
2022-12-27 05:32:00+00:00,16871.6
2022-12-27 05:33:00+00:00,16870.6
2022-12-27 05:34:00+00:00,16869.5
2022-12-27 05:35:00+00:00,16869.2
2022-12-27 05:36:00+00:00,16873.4
2022-12-27 05:37:00+00:00,16873.4
2022-12-27 05:38:00+00:00,16873.4
2022-12-27 05:39:00+00:00,16873.3
2022-12-27 05:40:00+00:00,16873.4
2022-12-27 05:41:00+00:00,16873.3
2022-12-27 05:42:00+00:00,16873.3
2022-12-27 05:43:00+00:00,16873.2
2022-12-27 05:44:00+00:00,16869.5
2022-12-27 05:45:00+00:00,16871.1
2022-12-27 05:46:00+00:00,16876.9
2022-12-27 05:47:00+00:00,16877.0
2022-12-27 05:48:00+00:00,16877.0
2022-12-27 05:49:00+00:00,16877.0
2022-12-27 05:50:00+00:00,16871.1
2022-12-27 05:51:00+00:00,16870.0
2022-12-27 05:52:00+00:00,16866.3
2022-12-27 05:53:00+00:00,16866.7
2022-12-27 05:54:00+00:00,16868.1
2022-12-27 05:55:00+00:00,16868.0
2022-12-27 05:56:00+00:00,16868.0
2022-12-27 05:57:00+00:00,16868.0
2022-12-27 05:58:00+00:00,16868.0
2022-12-27 05:59:00+00:00,16868.1
2022-12-27 06:00:00+00:00,16868.1
2022-12-27 06:01:00+00:00,16868.1
2022-12-27 06:02:00+00:00,16868.1
2022-12-27 06:03:00+00:00,16866.8
2022-12-27 06:04:00+00:00,16866.8
2022-12-27 06:05:00+00:00,16866.8
2022-12-27 06:06:00+00:00,16866.8
2022-12-27 06:07:00+00:00,16866.8
2022-12-27 06:08:00+00:00,16866.8
2022-12-27 06:09:00+00:00,16866.8
2022-12-27 06:10:00+00:00,16865.6
2022-12-27 06:11:00+00:00,16862.9
2022-12-27 06:12:00+00:00,16862.8
2022-12-27 06:13:00+00:00,16862.9
2022-12-27 06:14:00+00:00,16862.9
2022-12-27 06:15:00+00:00,16862.9
2022-12-27 06:16:00+00:00,16863.0
2022-12-27 06:17:00+00:00,16863.0
2022-12-27 06:18:00+00:00,16863.0
2022-12-27 06:19:00+00:00,16864.0
2022-12-27 06:20:00+00:00,16864.1
2022-12-27 06:21:00+00:00,16864.1
2022-12-27 06:22:00+00:00,16864.1
2022-12-27 06:23:00+00:00,16864.0
2022-12-27 06:24:00+00:00,16861.1
2022-12-27 06:25:00+00:00,16860.3
2022-12-27 06:26:00+00:00,16860.3
2022-12-27 06:27:00+00:00,16856.4
2022-12-27 06:28:00+00:00,16856.5
2022-12-27 06:29:00+00:00,16861.0
2022-12-27 06:30:00+00:00,16861.0
2022-12-27 06:31:00+00:00,16861.0
2022-12-27 06:32:00+00:00,16860.9
2022-12-27 06:33:00+00:00,16860.9
2022-12-27 06:34:00+00:00,16864.3
2022-12-27 06:35:00+00:00,16868.4
2022-12-27 06:36:00+00:00,16868.3
2022-12-27 06:37:00+00:00,16868.4
2022-12-27 06:38:00+00:00,16868.4
2022-12-27 06:39:00+00:00,16868.3
2022-12-27 06:40:00+00:00,16868.4
2022-12-27 06:41:00+00:00,16868.4
2022-12-27 06:42:00+00:00,16868.3
2022-12-27 06:43:00+00:00,16868.4
2022-12-27 06:44:00+00:00,16868.4
2022-12-27 06:45:00+00:00,16868.3
2022-12-27 06:46:00+00:00,16868.3
2022-12-27 06:47:00+00:00,16868.4
2022-12-27 06:48:00+00:00,16868.6
2022-12-27 06:49:00+00:00,16868.7
2022-12-27 06:50:00+00:00,16868.7
2022-12-27 06:51:00+00:00,16874.6
2022-12-27 06:52:00+00:00,16874.6
2022-12-27 06:53:00+00:00,16880.4
2022-12-27 06:54:00+00:00,16881.7
2022-12-27 06:55:00+00:00,16879.6
2022-12-27 06:56:00+00:00,16875.4
2022-12-27 06:57:00+00:00,16878.2
2022-12-27 06:58:00+00:00,16878.2
2022-12-27 06:59:00+00:00,16880.0
2022-12-27 07:00:00+00:00,16881.5
2022-12-27 07:01:00+00:00,16881.5
2022-12-27 07:02:00+00:00,16881.5
2022-12-27 07:03:00+00:00,16877.4
2022-12-27 07:04:00+00:00,16877.3
2022-12-27 07:05:00+00:00,16877.3
2022-12-27 07:06:00+00:00,16873.9
2022-12-27 07:07:00+00:00,16867.8
2022-12-27 07:08:00+00:00,16867.8
2022-12-27 07:09:00+00:00,16869.7
2022-12-27 07:10:00+00:00,16869.7
2022-12-27 07:11:00+00:00,16869.7
2022-12-27 07:12:00+00:00,16869.7
2022-12-27 07:13:00+00:00,16869.6
2022-12-27 07:14:00+00:00,16869.6
2022-12-27 07:15:00+00:00,16869.6
2022-12-27 07:16:00+00:00,16868.4
2022-12-27 07:17:00+00:00,16868.1
2022-12-27 07:18:00+00:00,16868.1
2022-12-27 07:19:00+00:00,16868.0
2022-12-27 07:20:00+00:00,16868.5
2022-12-27 07:21:00+00:00,16873.4
2022-12-27 07:22:00+00:00,16876.2
2022-12-27 07:23:00+00:00,16876.1
2022-12-27 07:24:00+00:00,16876.2
2022-12-27 07:25:00+00:00,16876.3
2022-12-27 07:26:00+00:00,16876.2
2022-12-27 07:27:00+00:00,16876.3
2022-12-27 07:28:00+00:00,16876.3
2022-12-27 07:29:00+00:00,16876.3
2022-12-27 07:30:00+00:00,16876.3
2022-12-27 07:31:00+00:00,16876.3
2022-12-27 07:32:00+00:00,16876.3
2022-12-27 07:33:00+00:00,16876.3
2022-12-27 07:34:00+00:00,16876.3
2022-12-27 07:35:00+00:00,16876.2
2022-12-27 07:36:00+00:00,16876.2
2022-12-27 07:37:00+00:00,16876.2
2022-12-27 07:38:00+00:00,16872.6
2022-12-27 07:39:00+00:00,16869.2
2022-12-27 07:40:00+00:00,16858.1
2022-12-27 07:41:00+00:00,16855.5
2022-12-27 07:42:00+00:00,16857.4
2022-12-27 07:43:00+00:00,16857.4
2022-12-27 07:44:00+00:00,16857.3
2022-12-27 07:45:00+00:00,16855.8
2022-12-27 07:46:00+00:00,16855.9
2022-12-27 07:47:00+00:00,16855.9
2022-12-27 07:48:00+00:00,16855.8
2022-12-27 07:49:00+00:00,16855.8
2022-12-27 07:50:00+00:00,16855.9
2022-12-27 07:51:00+00:00,16855.8
2022-12-27 07:52:00+00:00,16855.9
2022-12-27 07:53:00+00:00,16863.1
2022-12-27 07:54:00+00:00,16863.1
2022-12-27 07:55:00+00:00,16863.2
2022-12-27 07:56:00+00:00,16863.1
2022-12-27 07:57:00+00:00,16863.1
2022-12-27 07:58:00+00:00,16862.1
2022-12-27 07:59:00+00:00,16862.2
2022-12-27 08:00:00+00:00,16862.2
2022-12-27 08:01:00+00:00,16852.8
2022-12-27 08:02:00+00:00,16849.0
2022-12-27 08:03:00+00:00,16853.2
2022-12-27 08:04:00+00:00,16857.2
2022-12-27 08:05:00+00:00,16857.2
2022-12-27 08:06:00+00:00,16857.1
2022-12-27 08:07:00+00:00,16856.1
2022-12-27 08:08:00+00:00,16853.0
2022-12-27 08:09:00+00:00,16853.0
2022-12-27 08:10:00+00:00,16853.1
2022-12-27 08:11:00+00:00,16853.1
2022-12-27 08:12:00+00:00,16852.3
2022-12-27 08:13:00+00:00,16851.1
2022-12-27 08:14:00+00:00,16847.6
2022-12-27 08:15:00+00:00,16844.9
2022-12-27 08:16:00+00:00,16844.9
2022-12-27 08:17:00+00:00,16849.4
2022-12-27 08:18:00+00:00,16849.5
2022-12-27 08:19:00+00:00,16854.5
2022-12-27 08:20:00+00:00,16857.3
2022-12-27 08:21:00+00:00,16857.3
2022-12-27 08:22:00+00:00,16863.1
2022-12-27 08:23:00+00:00,16863.2
2022-12-27 08:24:00+00:00,16863.2
2022-12-27 08:25:00+00:00,16863.1
2022-12-27 08:26:00+00:00,16863.2
2022-12-27 08:27:00+00:00,16863.2
2022-12-27 08:28:00+00:00,16863.2
2022-12-27 08:29:00+00:00,16863.2
2022-12-27 08:30:00+00:00,16863.2
2022-12-27 08:31:00+00:00,16863.2
2022-12-27 08:32:00+00:00,16858.8
2022-12-27 08:33:00+00:00,16855.5
2022-12-27 08:34:00+00:00,16855.5
2022-12-27 08:35:00+00:00,16855.5
2022-12-27 08:36:00+00:00,16853.7
2022-12-27 08:37:00+00:00,16853.0
2022-12-27 08:38:00+00:00,16856.2
2022-12-27 08:39:00+00:00,16858.2
2022-12-27 08:40:00+00:00,16858.3
2022-12-27 08:41:00+00:00,16858.5
2022-12-27 08:42:00+00:00,16858.5
2022-12-27 08:43:00+00:00,16858.5
2022-12-27 08:44:00+00:00,16858.5
2022-12-27 08:45:00+00:00,16858.6
2022-12-27 08:46:00+00:00,16858.6
2022-12-27 08:47:00+00:00,16858.5
2022-12-27 08:48:00+00:00,16858.5
2022-12-27 08:49:00+00:00,16858.6
2022-12-27 08:50:00+00:00,16858.6
2022-12-27 08:51:00+00:00,16858.5
2022-12-27 08:52:00+00:00,16858.5
2022-12-27 08:53:00+00:00,16855.8
2022-12-27 08:54:00+00:00,16845.6
2022-12-27 08:55:00+00:00,16844.3
2022-12-27 08:56:00+00:00,16844.3
2022-12-27 08:57:00+00:00,16844.4
2022-12-27 08:58:00+00:00,16845.4
2022-12-27 08:59:00+00:00,16844.1
2022-12-27 09:00:00+00:00,16835.8
2022-12-27 09:01:00+00:00,16835.3
2022-12-27 09:02:00+00:00,16833.4
2022-12-27 09:03:00+00:00,16835.6
2022-12-27 09:04:00+00:00,16837.1
2022-12-27 09:05:00+00:00,16837.1
2022-12-27 09:06:00+00:00,16837.0
2022-12-27 09:07:00+00:00,16837.0
2022-12-27 09:08:00+00:00,16839.4
2022-12-27 09:09:00+00:00,16839.4
2022-12-27 09:10:00+00:00,16839.3
2022-12-27 09:11:00+00:00,16839.3
2022-12-27 09:12:00+00:00,16845.1
2022-12-27 09:13:00+00:00,16845.1
2022-12-27 09:14:00+00:00,16845.1
2022-12-27 09:15:00+00:00,16845.1
2022-12-27 09:16:00+00:00,16845.1
2022-12-27 09:17:00+00:00,16845.0
2022-12-27 09:18:00+00:00,16843.0
2022-12-27 09:19:00+00:00,16841.1
2022-12-27 09:20:00+00:00,16841.2
2022-12-27 09:21:00+00:00,16841.2
2022-12-27 09:22:00+00:00,16845.0
2022-12-27 09:23:00+00:00,16846.4
2022-12-27 09:24:00+00:00,16846.4
2022-12-27 09:25:00+00:00,16849.6
2022-12-27 09:26:00+00:00,16849.8
2022-12-27 09:27:00+00:00,16849.9
2022-12-27 09:28:00+00:00,16849.9
2022-12-27 09:29:00+00:00,16849.9
2022-12-27 09:30:00+00:00,16849.9
2022-12-27 09:31:00+00:00,16849.9
2022-12-27 09:32:00+00:00,16849.9
2022-12-27 09:33:00+00:00,16850.2
2022-12-27 09:34:00+00:00,16850.7
2022-12-27 09:35:00+00:00,16852.5
2022-12-27 09:36:00+00:00,16852.8
2022-12-27 09:37:00+00:00,16852.7
2022-12-27 09:38:00+00:00,16852.7
2022-12-27 09:39:00+00:00,16852.7
2022-12-27 09:40:00+00:00,16852.8
2022-12-27 09:41:00+00:00,16852.8
2022-12-27 09:42:00+00:00,16852.8
2022-12-27 09:43:00+00:00,16852.8
2022-12-27 09:44:00+00:00,16855.2
2022-12-27 09:45:00+00:00,16855.2
2022-12-27 09:46:00+00:00,16856.9
2022-12-27 09:47:00+00:00,16857.0
2022-12-27 09:48:00+00:00,16857.0
2022-12-27 09:49:00+00:00,16856.9
2022-12-27 09:50:00+00:00,16857.0
2022-12-27 09:51:00+00:00,16857.0
2022-12-27 09:52:00+00:00,16856.9
2022-12-27 09:53:00+00:00,16864.9
2022-12-27 09:54:00+00:00,16867.8
2022-12-27 09:55:00+00:00,16869.2
2022-12-27 09:56:00+00:00,16868.4
2022-12-27 09:57:00+00:00,16868.5
2022-12-27 09:58:00+00:00,16868.5
2022-12-27 09:59:00+00:00,16868.5
2022-12-27 10:00:00+00:00,16868.4
2022-12-27 10:01:00+00:00,16868.5
2022-12-27 10:02:00+00:00,16868.5
2022-12-27 10:03:00+00:00,16865.1
2022-12-27 10:04:00+00:00,16864.2
2022-12-27 10:05:00+00:00,16859.3
2022-12-27 10:06:00+00:00,16859.2
2022-12-27 10:07:00+00:00,16859.1
2022-12-27 10:08:00+00:00,16859.1
2022-12-27 10:09:00+00:00,16861.9
2022-12-27 10:10:00+00:00,16863.8
2022-12-27 10:11:00+00:00,16863.8
2022-12-27 10:12:00+00:00,16863.8
2022-12-27 10:13:00+00:00,16865.1
2022-12-27 10:14:00+00:00,16864.1
2022-12-27 10:15:00+00:00,16861.0
2022-12-27 10:16:00+00:00,16860.5
2022-12-27 10:17:00+00:00,16858.6
2022-12-27 10:18:00+00:00,16858.6
2022-12-27 10:19:00+00:00,16853.0
2022-12-27 10:20:00+00:00,16853.1
2022-12-27 10:21:00+00:00,16853.0
2022-12-27 10:22:00+00:00,16855.9
2022-12-27 10:23:00+00:00,16855.9
2022-12-27 10:24:00+00:00,16856.2
2022-12-27 10:25:00+00:00,16856.2
2022-12-27 10:26:00+00:00,16856.2
2022-12-27 10:27:00+00:00,16856.2
2022-12-27 10:28:00+00:00,16856.2
2022-12-27 10:29:00+00:00,16856.2
2022-12-27 10:30:00+00:00,16856.1
2022-12-27 10:31:00+00:00,16856.2
2022-12-27 10:32:00+00:00,16856.1
2022-12-27 10:33:00+00:00,16856.2
2022-12-27 10:34:00+00:00,16856.2
2022-12-27 10:35:00+00:00,16856.2
